Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,55.619999,57.349998,54.299999,55.995998,55.995998,578654000
2019-03-01,56.244999,61.589500,56.165001,58.665501,58.665501,632186000
2019-04-01,59.205002,64.463501,58.750000,59.424000,59.424000,557104000
2019-05-01,59.402500,59.542500,55.008999,55.181499,55.181499,666348000
2019-06-01,53.275002,56.205502,51.250000,54.045502,54.045502,681936000
2019-07-01,54.900002,63.277500,54.685150,60.834000,60.834000,658972000
2019-08-01,60.701500,61.705502,57.007000,59.404999,59.404999,577648000
2019-09-01,58.851501,62.415001,58.160000,60.950001,60.950001,537988000
2019-10-01,60.950001,64.965500,58.121498,63.005501,63.005501,575166000
2019-11-01,63.250000,66.776451,63.025002,65.248001,65.248001,498474000
2019-12-01,65.050003,68.250000,63.950001,66.850998,66.850998,547142000
2020-01-01,67.077499,75.160698,67.077499,71.711502,71.711502,673832000
2020-02-01,73.099998,76.605301,63.549999,66.966499,66.966499,741612000
2020-03-01,67.580498,70.507500,50.676800,58.140499,58.140499,1427842000
2020-04-01,56.099998,67.999496,53.990501,67.432999,67.432999,926702000
2020-05-01,66.425003,72.050003,64.949997,71.445999,71.445999,637326000
2020-06-01,70.919502,73.797050,67.350502,70.680496,70.680496,776568000
2020-07-01,70.555000,79.349503,70.490997,74.148003,74.148003,704940000
2020-08-01,74.332001,82.960999,72.932503,81.709000,81.709000,756618000
2020-09-01,81.831497,86.658997,70.327499,73.480003,73.480003,811352000
2020-10-01,74.213501,84.349998,71.800003,81.050499,81.050499,785084000
2020-11-01,81.407997,90.903000,80.801498,88.037003,88.037003,700708000
2020-12-01,88.718498,92.360001,84.949997,87.594002,87.594002,629318000
2021-01-01,87.876999,96.742996,84.949997,91.787003,91.787003,661654000
2021-02-01,92.678497,107.634003,92.546501,101.843002,101.843002,588580000
2021-03-01,102.825996,106.440498,100.500000,103.431503,103.431503,695884000
2021-04-01,104.897499,122.618896,104.844498,120.505997,120.505997,614494000
2021-05-01,120.136002,122.147202,111.502502,120.578003,120.578003,509114000
2021-06-01,121.099998,127.795998,119.141502,125.316002,125.316002,548656000
2021-07-01,124.849747,140.011002,124.849747,135.220993,135.220993,456776000
2021-08-01,135.484497,146.489502,134.183502,145.462006,145.462006,372312000
2021-09-01,145.649994,146.820496,133.000000,133.265503,133.265503,505198000
2021-10-01,133.554504,149.117996,131.166504,148.270493,148.270493,496572000
2021-11-01,148.164993,151.850006,142.065994,142.451996,142.451996,443172000
2021-12-01,144.212494,149.604996,140.250000,144.679504,144.679504,479260000
2022-01-01,144.475494,146.610001,124.641953,135.698502,135.698502,615510000
2022-02-01,137.835007,152.100006,124.764503,134.891006,134.891006,732650000
2022-03-01,134.479996,144.162506,125.860748,139.649506,139.649506,637420000
2022-04-01,140.009995,144.043747,113.124252,114.966499,114.966499,564940000
2022-05-01,113.906502,123.142998,102.208000,114.039001,114.039001,717486000
2022-06-01,114.931503,119.398499,105.628548,109.372498,109.372498,627132000
2022-07-01,108.336998,120.434998,104.760002,116.639999,116.639999,638766600
2022-08-01,115.529999,123.260002,108.800003,109.150002,109.150002,430961500
2022-09-01,109.199997,112.639999,96.029999,96.150002,96.150002,532993100
2022-10-01,97.220001,105.099998,91.900002,94.660004,94.660004,584537500
2022-11-01,95.589996,101.449997,83.449997,101.449997,101.449997,603449000
2022-12-01,101.400002,102.589996,86.370003,88.730003,88.730003,498585400
2023-01-01,89.830002,101.580002,85.570000,99.870003,99.870003,526178100
2023-02-01,99.739998,108.820000,88.860001,90.300003,90.300003,754400500
2023-03-01,90.160004,107.510002,89.769997,104.000000,104.000000,725477100
2023-04-01,102.669998,109.629997,102.379997,108.220001,108.220001,461670700
2023-05-01,107.720001,127.050003,104.500000,123.370003,123.370003,620317400
2023-06-01,123.500000,129.550003,116.910004,120.970001,120.970001,521386300
2023-07-01,120.320000,134.070007,115.830002,133.110001,133.110001,525456900
2023-08-01,130.854996,138.399994,127.000000,137.350006,137.350006,463482000
2023-09-01,138.429993,139.929993,128.190002,131.850006,131.850006,389593900
2023-10-01,132.154999,142.380005,121.459999,125.300003,125.300003,514877100
2023-11-01,125.339996,141.100006,124.925003,133.919998,133.919998,405635900
2023-12-01,133.320007,143.945007,129.399994,140.929993,140.929993,482059400
2024-01-01,139.600006,146.660004,136.850006,144.080002,144.080002,177256300
2024-01-17,142.910004,143.410004,141.009995,141.065002,141.065002,2707976
